,y1,y2,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55
X17,0.029323659500941242,0.005202140676729446,0.03317196247726144,-0.23156038024333012,-0.010972122061773493,-0.025872446396311227,-0.005702150462592054,-0.03193170731188569,0.031125284596101824,-0.02302704946056959,0.028818449519368395,-0.025258282673578426,-0.003770012726426509,-0.024638155117864845,-0.01702266374120489,-0.010004605220071856,-0.007551372374927684,-0.01702266374120489,1.0,-0.022355091700494822,-0.024004693772214016,-0.05161762974611098,-0.014704595242321872,-0.08249444736122366,-0.031931707311885695,-0.0075513723749276816,-0.016583181618956198,-0.06050885383625971,,0.06405971182406449,-0.014198782961460427,-0.029554425464191465,-0.020592778319871354,-0.02095561064165772,,0.054111922447566775,-0.04379364432315564,-0.024004693772214,0.05865627770375843,0.03472311491300869,0.014266765874448856,-0.008446932469721913,-0.047476691429667484,-0.01613266326868639,0.005299045302137369,-0.023682624149940303,0.050768469630064414,-0.030658362186635035,0.015935785106621653,-0.024091655990257838,-0.044002246267239434,0.047793104451983794,-0.025563655275205835,0.019448505549437764,0.05263828187914448,-0.017275969702287425,-0.0285372087049523
X18,-0.009153184356329003,5.693456366484495e-05,-0.04337178748446596,0.13377088283710023,-0.011162762997212774,-0.016893829273318027,0.016243273097628026,-0.0061353388145856565,-0.0033083564937898503,0.022984969520979167,-0.013415498409962598,-0.01256677262032971,-0.005935648177738503,-0.038791227282357885,-0.02680111457117317,-0.015751622355874864,-0.011889161371386216,-0.026801114571173207,-0.022355091700494815,0.9999999999999999,-0.03779388219234713,-0.08126871503484176,-0.023151461357851025,-0.12988232446030076,-0.050274466977072496,-0.011889161371386226,-0.02610917758120272,-0.0952673887524718,,0.008900820018166326,0.024609386661889242,-0.014704235815742393,0.00046035344770865616,-0.032993292369188985,,-0.02425649693479117,0.05034090680413776,-0.03779388219234712,-0.03976757915783971,-0.007532665654046133,-0.04667574581764726,-0.013299164474945769,-0.05870160800455349,0.016103182223060324,0.010702463536310896,0.10701197253549892,0.00759532616034071,0.0168374140831395,-0.04024836913334189,-0.060514032094852135,0.049581866379824036,-0.019753016306490498,-0.013344379070947564,-0.004328263796594563,0.06402886636834268,-0.007897030293457149,0.07220873490293887
X19,0.009557204611577432,-0.012675492452086184,0.012197092801815895,0.06719599708716537,-0.02550553729618224,0.04236151893909022,0.050860405684339006,-0.012664505996055798,-0.011548872794650103,0.016525800097510507,-0.0008089888411485736,-0.017238698524561953,-0.006373644928643246,-0.04165366639675855,-0.028778792619347418,-0.016913948559645977,-0.012766473148586688,-0.028778792619347397,-0.024004693772214016,-0.03779388219234713,0.9999999999999999,-0.08726560569776244,-0.024859828253898743,-0.13946645653991432,-0.05398426454762437,-0.012766473148586668,-0.02803579698432884,-0.10229725398222969,,0.0162801601169617,-0.02400469377221401,0.011975776917883377,-0.034814486483055275,-0.005147643112695946,,0.013001658934135329,-0.026179005768365175,0.03946209877531405,0.008224667095175163,-0.03446277339360186,-0.019028185000763132,-0.0142805216334816,0.009869739514551362,0.05042996870729963,-0.030798680423301212,0.06802716841109929,0.0011850296102752778,0.012502884973685223,-0.0432183320391174,-0.022760118664007827,0.005086558245067467,-0.024601268320786622,0.03233819250479429,-0.012419640571504674,0.015478765008650074,-0.010133217137571246,-0.0071242511496287875
X20,0.024139117049170995,-0.02462151829890898,-0.03717514129887925,0.47325812683701574,0.03994020303406939,0.034307960998008466,0.08289963281150922,0.059368412890128196,-0.07148759017009333,0.01930898648095901,0.006911134497372378,0.043330004297985676,-0.013705338096864214,-0.08956846315301274,-0.06188344146614676,-0.036370300849542854,-0.027451926294106525,-0.06188344146614685,-0.05161762974611098,-0.08126871503484175,-0.08726560569776244,1.0,-0.053456437417543495,-0.29989667787440316,-0.11608312132524905,-0.027451926294106484,-0.0602857675297369,-0.21997122022071813,,-0.04205289361379926,0.018388197215160596,0.062352418250496894,-0.025847186473212307,-0.0279652151272591,,-0.12032904594410508,0.12022122466477038,-0.01645612363206749,-0.06479227716922757,-0.0854777437792543,-0.08681789252029114,-0.030707605989609386,0.23405451283569806,-0.0174046727117073,-0.0018382314911106457,0.04296134658460189,-0.0616402918033982,0.11140014224253914,-0.06619737411548973,-0.0505526154967921,0.00033747642746200147,-0.053528030603817646,0.06748068346829406,-0.06554617248443595,-0.011536970782152923,0.01818675405009579,0.1154271292698103
X21,0.03411744462222072,0.037799602404156286,0.03437267223372032,0.2753055029037853,0.00293586379558062,0.05593796066922691,0.05849033557108068,-0.0001645235365236372,-0.0780368663552432,-0.02384735669681467,0.025462531878041653,0.1766176971582649,-0.0039043142888354797,-0.025515855796170165,-0.017629072924065597,-0.010361005638278019,-0.007820379718371375,-0.017629072924065556,-0.014704595242321873,-0.023151461357851025,-0.024859828253898743,-0.053456437417543495,0.9999999999999999,-0.08543319955508707,-0.03306923084126579,-0.007820379718371387,-0.017173934850510705,-0.06266439924140484,,0.0048813724306609125,-0.01470459524232186,0.018094623424822105,-0.02132636796621773,-0.021702125694692126,,-0.04812321316646876,0.005462774585074155,-0.02485982825389874,-0.026158074550420327,-0.0011360695345276378,-0.04249244172782705,-0.008747842920314011,0.23794433045910715,-0.016707367398360887,-0.04727965040610143,-0.0245262853405212,-0.028310706916325114,0.041053225987652396,-0.02647432563456019,-0.02663341661330389,-0.02025322946086167,0.007527958079178083,0.09386351815889495,-0.039982047181344814,-0.01573584091699148,-0.013094779893119189,0.13963696654690583
X22,-0.013996211356645907,0.007829434942940501,0.02190051122409053,-0.294502297753913,-0.07951571287250198,-0.019473420541991956,-0.05570101005517877,-0.09151331470398173,0.09910694155572247,-0.04202617306147876,-0.002167256374911926,-0.062483463188533754,0.04570019979549053,-0.143146845470149,-0.09890109890109867,-0.05812641695680596,-0.04387321734400216,-0.09890109890109867,-0.08249444736122366,-0.1298823244603008,-0.1394664565399143,-0.2998966778744032,-0.08543319955508707,1.0,-0.1855221363087446,-0.04387321734400222,-0.09634772267875294,-0.35155438823398144,,0.0007392073332438677,-0.02793462767787473,-0.01927092079307535,0.033157861480647914,0.0035072416002765667,,0.12140365700557065,-0.10265749119314718,0.03712924658121817,0.06391599032839212,0.08973453712506166,0.0739650689988497,0.011511746064237788,-0.21990974962584153,0.0027000476725176567,-0.03499749888308041,-0.07054103099098813,0.05686372890808785,-0.056965517674713265,0.04942464321212458,0.0060726465306498376,0.04024144897401252,0.04604775738329836,-0.023503793230723526,0.08176377069753449,-0.0031333898291575194,-0.05718455535641914,-0.12752685015645487
X23,-0.01607641503795363,0.09278524511191678,-0.003123900200274527,0.3944575535947518,0.0047693678211665905,0.047726750181731836,0.11578151226414557,0.2001407752235602,-0.16274849838164476,0.012624358982742976,-0.018285190322876056,0.06149601229001959,-0.00847839869579591,-0.055408858636964126,-0.03828234558751881,-0.022499401992791636,-0.01698231553603854,-0.038282345587518765,-0.0319317073118857,-0.050274466977072496,-0.053984264547624373,-0.11608312132524906,-0.03306923084126579,-0.18552213630874456,1.0,-0.016982315536038566,-0.037293992252268704,-0.13607863545217364,,0.040633367686554386,-0.031931707311885646,-0.061001100106312586,0.0013585887641303883,-0.02368081560303716,,-0.0926856571737187,0.17327070357050853,-0.05398426454762437,-0.05680346630572184,-0.057172966259217986,-0.0922742986025965,-0.01899634468943808,0.2654549122090976,0.023886377013354828,-0.06675461793198721,0.009497259294883341,-0.06147800685072964,0.06345498337039607,-0.05749022013263111,-0.09755905985380933,-0.0128003886772056,0.07942756675123817,-0.01848735708471318,-0.04590085265665061,-0.03417110489526294,0.06297690895687628,0.21840819832321776
X24,0.010781915954329537,0.04689733755192308,0.014536108110129491,-0.21934447522882106,-0.009383825691208303,-0.013759804450789809,-0.013894870099223838,-0.016982315536038538,0.03727112323586124,-0.012246530258587312,-0.018432411919303865,-0.013433172303364507,-0.0020050147982919055,-0.013103368396518666,-0.009053203578921117,-0.00532077289201253,-0.004016064257028104,-0.009053203578921122,-0.007551372374927681,-0.011889161371386228,-0.012766473148586666,-0.02745192629410648,-0.007820379718371386,-0.04387321734400222,-0.016982315536038566,1.0,-0.008819472760848122,-0.03218056706253596,,0.006755536873754942,-0.007551372374927678,-0.010908330546709715,-0.010951906071792738,0.08172906166279188,,0.02209202395996095,-0.023290877594009666,-0.01276647314858666,-0.013433172303364509,-0.017252420360871292,0.08111008494838627,0.2201252530738505,-0.025249641260667723,-0.008579872519485185,-0.024279909789376625,-0.012595186098489402,-0.014538631400564477,-0.0370759493588763,0.06365203053429128,0.0196081339839529,-0.023401818860045505,-0.014992127663971152,0.06365203053429112,-0.02053231126752113,-0.008080956492758466,-0.015346043137675899,-0.03619780257756247
X25,0.09767015240058252,0.05533609170312245,0.04622673860611965,0.25766595087786626,0.33764951417184386,0.03609610895639903,0.10098598471329628,-0.03729399225226868,-0.11929567342597042,0.05174338277917925,0.15071539986102853,0.07882286837710148,-0.004403110176259507,-0.028775635361464998,-0.019881276108314163,-0.01168467648535311,-0.00881947276084812,-0.019881276108314125,-0.016583181618956198,-0.02610917758120272,-0.028035796984328842,-0.060285767529736904,-0.017173934850510702,-0.09634772267875294,-0.037293992252268704,-0.008819472760848122,0.9999999999999998,-0.07067009302453361,,0.06639875353473404,-0.016583181618956205,-0.051194760255700744,0.06324824326768849,-0.024474681960417626,,-0.05427119692015989,-0.028526096530894295,-0.028035796984328797,-0.02949990080810434,-0.03788715560641989,-0.02412709080892146,-0.009865424075335649,0.2640824956875974,-0.018841818042310096,-0.03139557825904485,0.010650111569509346,-0.03192754284070502,-0.031005364389024823,-0.029856554566950223,-0.0566164748441111,0.016228905566408495,-0.03292344272832818,0.04157060946881568,-0.02010937088055706,-0.017746174141701074,0.0011758360985664898,0.17561741895884098
X26,-0.07559568991476236,-0.05876310268745774,-0.05184168199181657,-0.02331646212747247,-0.0003060083015805422,-0.03514617961543741,-0.05718142790422837,0.0026254705784367434,0.043563464254900985,0.02154094502470058,-0.06456600553616162,-0.009951920939203173,-0.016066105781274365,-0.10499678253189094,-0.07254296900066308,-0.042635146730107126,-0.03218056706253592,-0.0725429690006631,-0.06050885383625971,-0.0952673887524718,-0.10229725398222968,-0.21997122022071813,-0.06266439924140484,-0.3515543882339815,-0.13607863545217364,-0.03218056706253596,-0.07067009302453361,1.0,,-0.03305705079576808,-0.018342405169876543,0.021819107612926426,-0.02871114396890605,-0.0021781323721716903,,0.021514933465063762,-0.003021865746439272,-0.025526331669111765,-0.04658475875222107,-0.04051022489202693,-0.030014191208008714,-0.03599704309605063,-0.13748837785032786,0.02440724745783039,0.14650863364826622,0.0027206925384025606,-0.036938228312432236,-0.05271147837416418,0.023913845056724854,0.08437883864637598,0.010671748500087602,0.012549384977902707,-0.03647465256126723,0.03822715666772586,-0.06475239082381769,0.020253032660042414,-0.04273415219769486
X27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X28,0.3828783931311861,0.29730481193301905,-0.0357401137448678,-0.005409162435724732,0.11116868318701884,0.08158716550412048,0.15878314251565856,0.04063336768655446,-0.1478467429943471,0.08538086809203456,0.16600868771437122,-0.06168132259380184,0.03519055043849891,-0.0641771275975962,-0.04223796320418931,-0.051361262437931966,0.038621276844296885,0.08706192415557334,0.06405971182406449,0.008900820018166326,0.0162801601169617,-0.04205289361379926,0.0048813724306609125,0.0007392073332438678,0.040633367686554386,0.006755536873754941,0.06639875353473404,-0.03305705079576808,,1.0,-0.10713139406600632,-0.6324003970315036,-0.1553747990294746,-0.15811240918597094,,0.16041178224927582,0.08576726529323525,0.05783768434660238,-0.06168132259380179,-0.06223955830417635,-0.15930569722431684,-0.006701237228115799,-0.0013980280729302538,0.029560803579173036,0.04084193264252052,0.00014727613356630708,0.04291309329947031,-0.5213822430692606,-0.14384649680937805,-0.3542316233950703,-0.33200183406143247,0.2631308383303954,0.013062689783889518,-0.11980257989963831,-0.018466245768834443,0.10379785971182985,0.40181001084006446
X29,0.011222635117644071,0.020700077151593776,-0.01007135866509345,-0.024850413780681528,-0.017644329761836032,0.019710573176699202,0.01169629217996783,-0.03193170731188565,0.011647634661119483,-0.023027049460569604,0.02881844951936846,0.016698997515089995,-0.003770012726426507,-0.024638155117864817,0.1653630192002761,-0.010004605220071863,-0.007551372374927683,-0.017022663741204883,-0.014198782961460427,0.024609386661889242,-0.02400469377221401,0.018388197215160596,-0.01470459524232186,-0.02793462767787473,-0.03193170731188564,-0.007551372374927679,-0.016583181618956205,-0.018342405169876543,,-0.10713139406600632,1.0,-0.08381591652451902,-0.020592778319871358,-0.020955610641657678,,0.054111922447566796,-0.04379364432315563,0.019959946836236708,-0.025258282673578398,0.0011417658675457916,0.014266765874448738,-0.008446932469721911,0.0020297647013725953,-0.01613266326868638,-0.045653313372259766,-0.0236826241499403,0.0898211385762674,0.08650735317630066,-0.02556365527520586,-0.024091655990257803,0.08695682000430652,-0.02818957353209211,0.14043410625210462,0.019448505549437726,0.12047111935226873,-0.1330666513530083,-0.04829981861142892
X30,-0.14358060790780042,-0.5282083699961629,0.05354532167429926,0.018506343887422293,-0.07434103971122676,-0.046993581772896066,-0.17027887931897293,-0.06950062638558151,0.15108150176388924,-0.09030025202726158,-0.11742208098816219,0.03946193416958622,-0.022254518069063776,0.04746542704571532,0.066484287529416,0.06838643628960234,-0.04457601741927033,-0.10048538434811279,-0.029554425464191465,-0.014704235815742393,0.011975776917883377,0.0623524182504969,0.018094623424822105,-0.019270920793075345,-0.061001100106312586,-0.010908330546709716,-0.051194760255700744,0.021819107612926422,,-0.6324003970315035,-0.08381591652451902,0.9999999999999999,-0.12155989660178113,-0.12370170859213173,,-0.11107160479708286,-0.10756326206125312,-0.020954865386104048,0.11279178263974891,0.0768097659062852,0.06843845027198844,-0.019734117134137575,-0.0021445527719600377,-0.03129634605249536,0.010380777232650917,0.026919547084769093,-0.04436469866843411,0.25643020354182583,0.11849275757381235,0.48095143456020195,0.014909937814607692,-0.16640404663137448,0.014878943675760314,0.04750721241249383,0.011923069152617174,-0.0677015842956294,-0.30309024108537513
X31,-0.10683771462865867,0.010225211306850722,0.0585818010441597,-0.02376493856744754,-0.02322582303245848,-0.03752332539191013,0.011894005640927824,0.0013585887641304475,0.033452452734936994,-0.03339658942525655,-0.028043872189104646,0.02212056246158707,-0.0054677247021183515,0.054426274093940234,-0.02468830897604542,0.05696735600338006,0.08346107730573099,-0.02468830897604542,-0.020592778319871354,0.00046035344770865616,-0.034814486483055275,-0.025847186473212307,-0.02132636796621773,0.033157861480647914,0.0013585887641303883,-0.010951906071792738,0.06324824326768849,-0.02871114396890605,,-0.1553747990294746,-0.020592778319871358,-0.12155989660178111,1.0,-0.03039234036272685,,-0.04978791770536368,-0.045110045219513395,0.02674959217840389,-0.03663259148685141,-0.02353564353496853,0.1340763508518248,-0.01225075475159,0.035130105445021695,0.021425318479111673,-0.030537390249850326,-0.003179158814099708,0.015038595247438542,0.09030587010686811,0.05009257570466649,-0.03616009191652268,0.11956581341407828,-0.040883901124042235,-0.03707547946586663,0.10659842460133166,0.025456496643070217,-0.07022401421236653,-0.057201659952586796
X32,-0.21318431314601904,0.24778063691486202,0.00511367759656636,-0.09038247832169138,-0.018004508353730013,0.02028333200215759,-0.09847439077345277,0.09355094480803758,-0.0307204815663372,0.02895019981049462,-0.029291765050553756,-0.03727803563313235,-0.005564062710411503,0.08189022089920793,-0.025123302075452054,-0.014765533932336252,-0.011144872044926136,0.05862103817605538,-0.02095561064165772,-0.032993292369188985,-0.005147643112695947,-0.027965215127259104,-0.02170212569469213,0.0035072416002765667,-0.02368081560303716,0.08172906166279188,-0.02447468196041763,-0.0021781323721716903,,-0.15811240918597094,-0.020955610641657678,-0.12370170859213171,-0.03039234036272685,1.0,,-0.0339439788903526,-0.010319696530967934,-0.03542789671679012,-0.03727803563313234,-0.024747874063994597,0.015615132217180692,0.07064409870783836,-0.018923906903309272,-0.023809773766468752,-0.014739052448394269,-0.034952562624974516,-0.013448588493413976,0.09885362916877236,0.019436010894736264,-0.05474989485392377,0.151530770828787,-0.041604250779542835,-0.00914635806811133,-0.01699363707415049,-0.022425245301989753,0.02918842604892137,-0.05961758636611262
X33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X34,0.24226787262627658,0.04808418570479388,-0.02094413425401398,-0.15243565992338615,-0.03589194687680285,-0.006915206887308782,0.01007097451129347,-0.05723729262487161,0.06709326996505273,-0.027784175036417738,0.018771976435387576,-0.06809848930147541,-0.012337988437244237,0.08325461892814072,-0.013505327187689055,-0.032741720647039285,-0.024713111548431033,-0.03460740091845294,0.054111922447566775,-0.024256496934791174,0.01300165893413533,-0.12032904594410508,-0.04812321316646875,0.12140365700557067,-0.09268565717371868,0.022092023959960946,-0.05427119692015989,0.021514933465063762,,0.16041178224927582,0.054111922447566796,-0.11107160479708286,-0.04978791770536368,-0.03394397889035259,,0.9999999999999999,-0.14332192395436208,-0.07855931947526727,-0.08266189591000311,-0.10616388622580034,-0.1342799825842328,-0.027643979663802668,-0.15537530305715422,-0.05279680131469367,-0.1494079976336669,-0.07750529351727889,-0.08946441007135447,-0.09936625350236765,-0.05485229804724751,-0.03168846452071299,-0.05309260808155195,-0.06588137841676561,-0.05485229804724751,-0.015516286870815217,-0.04972668922666607,0.05829308621370166,-0.030676212687290382
X35,-0.004794761990942302,0.13496093008938326,-0.019438753941084488,0.20111399695803203,0.025039219194863634,0.06934681590808366,0.0709351458722731,-0.012019134139452785,-0.06655645268940139,0.12792075580794304,0.019785588059340213,-0.03223066204943523,-0.011627940006057491,-0.04484138293502215,-0.030443151981863755,-0.0308574420632139,-0.023290877594009673,-0.05250340704118545,-0.04379364432315564,0.05034090680413776,-0.02617900576836518,0.12022122466477039,0.005462774585074155,-0.10265749119314717,0.17327070357050853,-0.023290877594009662,-0.028526096530894298,-0.003021865746439272,,0.08576726529323525,-0.043793644323155634,-0.1075632620612531,-0.045110045219513395,-0.010319696530967934,,-0.14332192395436208,1.0,-0.07403824848932543,-0.0779047225824093,-0.10005417869553816,-0.1265522000969434,-0.026053074915278973,-0.1464334896698222,-0.04975835739526088,-0.1408096013175952,-0.07304488148572842,-0.08431575359940839,0.01881286174633597,-0.06378803621941216,-0.07873052553106079,-0.04067713670581112,0.03712461805172003,-0.003553818826199493,-0.055877615006854765,-0.022250995967716604,0.06015850140220635,0.2490233662422269
X36,0.09743954586746241,0.047676530724431024,0.007439322386106837,-0.10921775215716488,-0.019994386255726995,0.00957656536410361,0.07427362826371454,-0.033324385271840125,-0.1061148731602602,0.016525800097510503,0.24959231913337956,-0.04270206414429927,-0.006373644928643244,-0.015603843759636193,-0.028778792619347394,0.04504190697019251,0.15090625952560233,0.1188047592747421,-0.024004693772213998,-0.03779388219234712,0.03946209877531406,-0.016456123632067488,-0.024859828253898743,0.03712924658121817,-0.05398426454762436,-0.01276647314858666,-0.0280357969843288,-0.025526331669111762,,0.057837684346602386,0.019959946836236708,-0.020954865386104048,0.026749592178403888,-0.03542789671679012,,-0.07855931947526727,-0.07403824848932543,1.0,-0.04270206414429921,-0.05484288776001335,-0.06936729875939612,-0.014280521633481588,-0.08026486792427472,-0.027274143322437938,-0.07718223527767036,-0.04003823017682648,-0.046216154800734044,-0.0467524940485199,0.032338192504794194,0.006836914709214367,-0.04259992530243913,-0.0015447844212676475,-0.018032823857813553,-0.06526917491833314,0.05664569322314511,0.04608435366726247,-0.09108007277825135
