,y1,y2,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55
X37,0.08586167051157131,-0.09624140575746025,0.09149896486824823,-0.14816149549557175,-0.02940162244688178,-0.021429870137008727,-0.07758303844307743,-0.03708688653976491,0.10210462148332876,-0.040962928019410656,-0.0432716544111479,-0.04493207941483812,-0.006706493604806382,0.08047319990353725,0.004929578687160055,0.10045684582740025,0.06466666666968492,-0.030281697649697854,0.058656277703758426,-0.039767579157839704,0.008224667095175163,-0.06479227716922757,-0.026158074550420327,0.06391599032839212,-0.056803466305721834,-0.013433172303364507,-0.029499900808104336,-0.04658475875222106,,-0.06168132259380179,-0.025258282673578394,0.11279178263974891,-0.036632591486851405,-0.03727803563313234,,-0.08266189591000311,-0.07790472258240931,-0.0427020641442992,1.0,-0.057706929104056816,-0.07298984344451372,-0.015026288423731085,-0.08445651263152006,-0.028698471567891612,-0.08121289671600038,-0.04212913295843339,-0.04862968522406327,-0.0561540170548702,0.09873814273206685,0.11148568567774936,-0.002427156762009778,-0.028142807722240686,-0.04547530819110766,-0.001429034246825804,-0.027029667354861075,0.03920529267078491,-0.1096305037131657
X38,0.023242669774432054,-0.10812903362414457,0.05383843132599029,-0.15323858594016432,-0.03580843864535389,-0.02290216481844682,-0.025325682232977233,-0.07295352553584439,0.13302425472465712,-0.05260928970783622,-0.07918292595544496,-0.018807752087503436,-0.00861324817434491,0.0034024793067734685,0.017472870894540273,0.11911328042238488,-0.017252420360871292,0.04565492072444362,0.03472311491300869,-0.007532665654046134,-0.03446277339360186,-0.0854777437792543,-0.0011360695345276378,0.08973453712506166,-0.057172966259217986,-0.017252420360871292,-0.03788715560641989,-0.04051022489202692,,-0.06223955830417635,0.0011417658675457916,0.0768097659062852,-0.02353564353496853,-0.024747874063994597,,-0.10616388622580032,-0.10005417869553816,-0.05484288776001335,-0.05770692910405682,0.9999999999999998,-0.09374192727830469,-0.019298482777963973,-0.10846873882256933,-0.036857868269862794,-0.10430291529258012,-0.05410706382854064,-0.06245581851818103,0.021770453116121174,0.07625687001681156,0.047497291620790534,-0.027682384848685015,-0.029181673783850205,0.03778216264203276,0.07326767427052634,0.028174166918365218,-0.08471079139812247,-0.12801714178996576
X39,-0.2004847506718655,-0.045983200547895564,-0.03601511083630664,-0.20071784239054172,-0.04656859539193338,-0.058356483550502165,-0.19877809727520945,-0.0013252574566972317,0.07613811331993581,-0.04910448845006091,-0.027473158790892484,-0.02494913911508399,-0.010894352646292243,0.02709646154672591,0.11323223883414653,0.01005250666401993,-0.021821494935352733,0.1364355664640945,0.014266765874448856,-0.04667574581764725,-0.019028185000763132,-0.08681789252029114,-0.04249244172782705,0.07396506899884969,-0.0922742986025965,0.08111008494838627,-0.02412709080892146,-0.030014191208008714,,-0.15930569722431684,0.014266765874448736,0.06843845027198844,0.1340763508518248,0.01561513221718069,,-0.1342799825842328,-0.1265522000969434,-0.06936729875939612,-0.07298984344451372,-0.09374192727830469,1.0,-0.024409429830172833,-0.137195244803394,-0.04661918553774959,-0.1319261581964265,-0.06843660162484468,-0.07899641319711999,0.059400267774972905,-0.02635580863463072,0.0832753501159013,0.09276717364982501,0.005538966602843347,0.02116067327876603,0.09893356859060376,-0.018018971859444628,-0.10548007333082399,-0.13634129482245438
X40,-0.10100756303598021,0.02637479139158813,-0.005281495512244181,-0.08933594900754306,-0.010496706821723505,-0.01539165773075962,-0.028143261711114993,-0.018996344689438078,0.04169131720868397,-0.013698915766113783,-0.020618416230327768,-0.015026288423731085,-0.002242800879241097,0.056842000508621746,0.0911418692153575,-0.005951793538189437,-0.0044923521035479565,-0.010126874357261928,-0.008446932469721913,-0.01329916447494577,-0.0142805216334816,-0.030707605989609383,-0.008747842920314011,0.011511746064237788,-0.01899634468943808,0.2201252530738505,-0.009865424075335649,-0.035997043096050625,,-0.0067012372281158,-0.008446932469721911,-0.019734117134137575,-0.012250754751589998,0.07064409870783837,,-0.027643979663802668,-0.026053074915278973,-0.014280521633481588,-0.015026288423731084,-0.019298482777963973,-0.024409429830172833,1.0,-0.028244139478766816,-0.009597408281909596,-0.027159402050249106,-0.014088920680267613,-0.016262850187403553,-0.041472996554253155,0.12304619131075578,0.011779141509575026,-0.026177173335510645,0.10979688327485529,-0.015207956229419282,0.07373729620810937,0.1039522141875663,-0.08467282771321194,-0.040490705363728556
X41,-0.029626166597796703,0.004864840756109401,0.005703420467068102,0.4441207154267583,0.16939597220178085,0.047735538912087684,0.12588298184856636,0.21892672988420434,-0.19161526297892853,-0.03016141229393766,0.025094867750952855,0.13059147403845137,-0.012605850190420865,-0.08238298247829794,-0.036145607735333096,-0.03345255408144773,-0.02524964126066768,-0.03614560773533307,-0.04747669142966749,-0.05870160800455349,0.00986973951455136,0.2340545128356981,0.23794433045910715,-0.2199097496258415,0.2654549122090976,-0.025249641260667727,0.26408249568759745,-0.13748837785032786,,-0.0013980280729302538,0.0020297647013725953,-0.002144552771960038,0.035130105445021695,-0.018923906903309272,,-0.15537530305715422,-0.14643348966982223,-0.08026486792427472,-0.08445651263152006,-0.10846873882256933,-0.137195244803394,-0.028244139478766816,0.9999999999999999,-0.05394303709163615,-0.1526516939937605,-0.0791879587189531,-0.09140671159404751,0.06715832737563682,-0.05711740868709574,-0.07877022761567233,0.03186048315302471,0.03555604330868889,0.027963140499243436,-0.07949718545245282,-0.004450184397268727,0.04792895650863322,0.16407847836306116
X42,0.07902064698939083,0.017731371203760022,0.018879660319442482,0.028034437798279806,-0.02004749501573369,-0.029396284652124537,0.04184328034603443,0.1743043682813322,-0.14413849779993695,0.014212186558777441,-0.0393787883790726,0.11961404299485608,-0.0042834900708873915,-0.02799388237407718,-0.019341157817422513,-0.01136723672653141,-0.008579872519485205,-0.019341157817422513,-0.01613266326868639,0.016103182223060324,0.05042996870729963,-0.017404672711707304,-0.01670736739836089,0.0027000476725176567,0.023886377013354828,-0.008579872519485185,-0.018841818042310096,0.02440724745783039,,0.029560803579173033,-0.01613266326868638,-0.031296346052495365,0.021425318479111673,-0.02380977376646875,,-0.05279680131469367,-0.04975835739526088,-0.027274143322437938,-0.028698471567891612,-0.036857868269862794,-0.046619185537749595,-0.009597408281909596,-0.05394303709163615,1.0,-0.05187131416358588,-0.026908207679973532,-0.03106016140213232,-0.010181500539407464,0.007628094315731537,0.009567603247532235,-0.04999537101327532,-0.03202900549402722,-0.029045436048362225,0.007439091648880148,-0.017264060559300163,0.018377668856316233,0.009989662269842893
X43,0.03972162354177002,0.002387191365442223,-0.01778682009982508,-0.013048636032299265,-0.01017536905495688,-0.0018640410564859538,0.032780614472944364,-0.10266994321820706,0.03353645963934731,0.13483805538454902,0.033663196179169054,-0.051702396455825896,-0.012121713028794327,-0.003743580889487364,0.030787273453537004,-0.032167783571128504,0.023141789017999525,-0.03335287957466502,0.005299045302137369,0.010702463536310896,-0.03079868042330121,-0.0018382314911106457,-0.04727965040610143,-0.03499749888308041,-0.06675461793198721,-0.02427990978937663,-0.03139557825904485,0.14650863364826625,,0.04084193264252052,-0.04565331337225977,0.010380777232650917,-0.030537390249850326,-0.014739052448394267,,-0.14940799763366694,-0.1408096013175952,-0.07718223527767036,-0.08121289671600038,-0.10430291529258012,-0.1319261581964265,-0.027159402050249106,-0.1526516939937605,-0.05187131416358588,0.9999999999999999,-0.076146685580682,-0.08789616805780988,-0.03186445733579682,0.019964920524490833,-0.010084544305205879,-0.021737861460240433,-0.03719572938286621,0.04915340082345389,-0.04246625967670278,0.0465649397645442,-0.0031924854109719983,0.038308289001691004
X44,0.01712959185580342,-0.01105044547336358,-0.007988372547720312,0.07621815414513233,-0.026803480174381104,0.046914706767831806,-0.04264742551957328,-0.053259960715358705,0.03310639351238231,-0.03840758458925435,-0.05780775493354418,0.035219336365495756,-0.006288130094163117,-0.014718163825043476,-0.028392669182141377,-0.016687015065911158,-0.012595186098489395,0.008966106057518238,-0.023682624149940303,0.10701197253549892,0.06802716841109929,0.04296134658460189,-0.024526285340521196,-0.07054103099098813,0.009497259294883341,-0.012595186098489402,0.010650111569509344,0.00272069253840256,,0.00014727613356630708,-0.023682624149940296,0.026919547084769093,-0.003179158814099708,-0.034952562624974516,,-0.07750529351727889,-0.07304488148572842,-0.04003823017682648,-0.04212913295843339,-0.054107063828540636,-0.06843660162484468,-0.014088920680267613,-0.0791879587189531,-0.026908207679973532,-0.07614668558068201,0.9999999999999999,-0.04559607525875526,-0.02027958875033378,-0.04263847411602858,0.024034617421654483,0.023176678620873928,-0.02367258563998308,0.00836448535290518,0.024794158529490726,-0.025343506569142266,-0.012551491386147907,0.03220630926043344
X45,0.11221648583820114,-0.007240718109438562,0.023828405046362317,-0.11674435638119296,-0.02586026087271769,0.009661120572473966,0.0977272422289751,0.011928568493425062,0.040425272505153785,-0.019703955356444296,0.001710962272738845,-0.04862968522406325,-0.007258392605155677,0.045121816456988276,1.7283392746904043e-17,-0.019261832204928338,-0.014538631400564501,2.728956749511164e-17,0.05076846963006442,0.00759532616034071,0.0011850296102752778,-0.0616402918033982,-0.02831070691632511,0.05686372890808785,-0.06147800685072964,-0.014538631400564477,-0.03192754284070502,-0.036938228312432236,,0.042913093299470316,0.0898211385762674,-0.04436469866843411,0.015038595247438544,-0.013448588493413976,,-0.08946441007135447,-0.08431575359940839,-0.046216154800734044,-0.04862968522406327,-0.06245581851818103,-0.07899641319711999,-0.016262850187403553,-0.09140671159404751,-0.031060161402132316,-0.08789616805780988,-0.04559607525875526,0.9999999999999999,-0.01842226466254591,0.01789731565429498,-0.027604804375146185,-0.014119562368122583,-0.03379280288760513,-0.04921761804931167,-0.01173622336179726,-0.029254025905241277,0.05056084226112509,-0.056464545705058204
X46,-0.16516425971513946,0.0462183165580317,-0.018942372403337963,0.111567411406825,-0.039426744801322286,0.0012652950232820434,0.07257433751753606,-0.009956421830351342,0.029060857846636437,-0.014532623200461838,-0.10172339966340636,0.05694571518051763,-0.018510118954191707,-0.005264558283894442,-0.01802670795361596,0.0609539507372822,-0.03707594935887641,-0.03441462427508493,-0.03065836218663504,0.0168374140831395,0.012502884973685222,0.11140014224253914,0.041053225987652396,-0.056965517674713265,0.06345498337039607,-0.0370759493588763,-0.031005364389024823,-0.05271147837416418,,-0.5213822430692606,0.08650735317630066,0.25643020354182583,0.09030587010686812,0.09885362916877236,,-0.09936625350236765,0.01881286174633597,-0.04675249404851991,-0.0561540170548702,0.02177045311612117,0.05940026777497291,-0.041472996554253155,0.06715832737563682,-0.010181500539407464,-0.03186445733579682,-0.02027958875033378,-0.018422264662545908,1.0,-0.12551318374368783,-0.2380085081181776,-0.21604351808920055,-0.1384059941467501,-0.013647601084429582,-0.009585213039000506,-0.0014627975351080374,0.0065858269448710914,-0.14772310124680027
X47,-0.025715917579172493,-0.1175699990889243,0.07120472257912291,-0.16157056900147249,-0.03176705812166579,-0.021372730276715084,-0.028404632563349894,0.001014074439245891,0.05922630806360279,-0.04145816976095037,-0.007854448574090091,-0.04547530819110765,-0.006787575102957468,0.004819473038308202,-0.030647803331247506,0.04046943729595856,0.21814725027771723,0.03900629514886045,0.015935785106621653,-0.04024836913334189,-0.04321833203911741,-0.06619737411548973,-0.02647432563456019,0.049424643212124586,-0.057490220132631116,0.06365203053429126,-0.029856554566950223,0.023913845056724854,,-0.14384649680937805,-0.025563655275205856,0.11849275757381235,0.0500925757046665,0.019436010894736268,,-0.05485229804724751,-0.06378803621941216,0.032338192504794194,0.09873814273206684,0.07625687001681156,-0.02635580863463072,0.1230461913107558,-0.057117408687095736,0.007628094315731537,0.019964920524490837,-0.04263847411602858,0.01789731565429498,-0.12551318374368783,1.0,-0.08727662031740538,-0.07922215995297695,-0.050752838611975506,0.0015214910612401514,0.04689296910679794,0.011502146270527614,-0.03868461837043487,-0.11121921947797951
X48,-0.06787393112933748,-0.41242360541341455,0.03685695982297677,-0.11108885757761996,-0.05570150135826658,-0.047076570443415906,-0.26819770395373127,-0.06318306977142403,0.1278062749531767,-0.07861641972419627,-0.054227681353497266,-0.015619859179071726,-0.012871162819788189,0.14705283394438398,0.10559268904043398,0.00020617679772562454,-0.025781065052974825,-0.05811690637109168,-0.024091655990257838,-0.060514032094852135,-0.022760118664007827,-0.0505526154967921,-0.02663341661330389,0.006072646530649838,-0.09755905985380933,0.019608133983952898,-0.0566164748441111,0.08437883864637598,,-0.35423162339507025,-0.024091655990257803,0.48095143456020195,-0.03616009191652268,-0.05474989485392377,,-0.03168846452071299,-0.07873052553106079,0.006836914709214367,0.11148568567774936,0.047497291620790534,0.0832753501159013,0.011779141509575026,-0.07877022761567233,0.009567603247532235,-0.010084544305205879,0.024034617421654483,-0.02760480437514618,-0.2380085081181776,-0.08727662031740538,1.0,-0.1502276297828031,-0.09624174162824893,-0.0034642448525473795,-0.0047876475500802955,-0.006210456831494839,0.006719323201330888,-0.22571915497227513
X49,-0.29057392496827616,0.003380661694708026,-0.0037076025200420437,0.04727074670001592,-0.03981785447071499,-0.06781335712064215,-0.03830056300901272,0.024123809430118753,0.019999788934108954,-0.005286013304526422,-0.06150636607049638,0.05825176228823833,-0.011683327287213038,-0.06083491085283416,-0.008792249355666611,-0.031004425090165065,-0.023401818860045463,-0.030772872744833073,-0.044002246267239434,0.049581866379824036,0.005086558245067467,0.00033747642746200147,-0.02025322946086167,0.04024144897401252,-0.0128003886772056,-0.023401818860045505,0.016228905566408495,0.010671748500087602,,-0.3320018340614325,0.08695682000430652,0.014909937814607692,0.11956581341407829,0.151530770828787,,-0.053092608081551945,-0.04067713670581112,-0.04259992530243913,-0.002427156762009778,-0.027682384848685015,0.09276717364982502,-0.02617717333551064,0.031860483153024706,-0.04999537101327533,-0.021737861460240433,0.023176678620873928,-0.014119562368122583,-0.21604351808920055,-0.07922215995297695,-0.1502276297828031,1.0,-0.08735992092381331,0.025807218772560467,0.17421680172623577,0.026487090525825718,-0.16477799593277243,-0.11089361248432597
X50,-0.33708806548490444,0.01751231338842505,0.039114542461914925,0.01793262664497354,0.03690616661541555,0.04797513855929163,-0.07646606305606511,-0.027689853007680322,-0.003871375676688332,0.0022043732676277367,0.06434816452068254,-0.02814280772224077,-0.007484800018211729,-0.04891539558533432,0.029970010397769885,-0.019862656910544188,-0.014992127663971158,-0.03379596917195328,0.047793104451983794,-0.019753016306490498,-0.02460126832078662,-0.05352803060381764,0.007527958079178083,0.04604775738329836,0.07942756675123817,-0.01499212766397115,-0.03292344272832818,0.012549384977902707,,0.2631308383303954,-0.02818957353209211,-0.16640404663137448,-0.04088390112404223,-0.041604250779542835,,-0.06588137841676561,0.03712461805172003,-0.0015447844212676475,-0.028142807722240683,-0.029181673783850205,0.005538966602843346,0.10979688327485529,0.03555604330868889,-0.03202900549402722,-0.0371957293828662,-0.023672585639983076,-0.03379280288760513,-0.1384059941467501,-0.050752838611975506,-0.09624174162824893,-0.08735992092381331,1.0,-0.028989185690888247,0.029913245698954673,0.04098094928860254,-0.017816536057210643,0.17579677679165207
X51,0.015761368838847545,-0.01140246693741505,-0.052943206932834795,0.071559975799333,-0.013827850909393796,0.03216984235429282,-0.02277120021875437,-0.057490220132631165,-0.018879222540244302,-0.015285082790653326,0.028508739268919114,0.07470256757820447,0.14747549541880473,-0.044358823270960336,-0.030647803331247538,-0.018012408507449732,-0.013595579337421448,0.03900629514886052,-0.025563655275205835,-0.013344379070947564,0.032338192504794284,0.06748068346829406,0.09386351815889496,-0.023503793230723526,-0.01848735708471318,0.06365203053429111,0.04157060946881568,-0.03647465256126723,,0.013062689783889518,0.14043410625210465,0.014878943675760316,-0.03707547946586663,-0.00914635806811133,,-0.05485229804724751,-0.0035538188261994928,-0.018032823857813553,-0.04547530819110767,0.03778216264203276,0.02116067327876603,-0.01520795622941928,0.027963140499243436,-0.029045436048362225,0.049153400823453895,0.00836448535290518,-0.04921761804931167,-0.013647601084429582,0.0015214910612401514,-0.0034642448525473795,0.025807218772560467,-0.028989185690888247,1.0,-0.06950801803773618,-0.027356455994767735,-0.4897398394248874,-0.03197099713007076
X52,-0.13526902901919202,-0.012451011562696051,0.1407039167057388,-0.054996576927690576,0.01772376660014616,-0.037659616851859576,-0.07134126474040148,0.022302494530051467,0.026652849514856095,-0.0626109432328913,-0.08151906229787534,0.08263180380175211,-0.010250729395694323,-0.015393440987827743,0.026796529892469424,-0.02720269353544498,-0.020532311267521107,-0.021924433548383877,0.01944850554943776,-0.004328263796594563,-0.012419640571504674,-0.06554617248443596,-0.039982047181344814,0.0817637706975345,-0.04590085265665061,-0.02053231126752113,-0.020109370880557063,0.03822715666772586,,-0.11980257989963831,0.019448505549437726,0.04750721241249383,0.10659842460133166,-0.01699363707415049,,-0.015516286870815217,-0.055877615006854765,-0.06526917491833314,-0.001429034246825804,0.07326767427052634,0.09893356859060376,0.07373729620810937,-0.07949718545245282,0.007439091648880148,-0.042466259676702776,0.024794158529490722,-0.01173622336179726,-0.009585213039000505,0.04689296910679794,-0.0047876475500802955,0.17421680172623577,0.029913245698954673,-0.06950801803773618,1.0,-0.041314257798104756,-0.739614736056163,-0.05044290778997933
X53,-0.06305086194791588,-0.07312454377586326,0.005248205143317988,-0.06634127513153408,-0.01888174149942462,-0.027686902897808584,-0.0031675922328836866,-0.034171104895263,0.020280855846574825,-0.024641955873516717,0.022348456721043214,-0.027029667354861064,-0.004034406900731124,0.0138260992488119,0.0956365069595008,0.08488516183471832,-0.008080956492758471,0.038710014721702685,0.05263828187914448,0.06402886636834268,0.015478765008650076,-0.011536970782152923,-0.01573584091699148,-0.00313338982915752,-0.03417110489526294,-0.008080956492758468,-0.017746174141701074,-0.06475239082381769,,-0.018466245768834443,0.12047111935226873,0.011923069152617174,0.025456496643070217,-0.022425245301989753,,-0.04972668922666608,-0.022250995967716607,0.05664569322314511,-0.02702966735486107,0.028174166918365214,-0.01801897185944463,0.1039522141875663,-0.004450184397268727,-0.017264060559300163,0.0465649397645442,-0.02534350656914227,-0.029254025905241274,-0.0014627975351080374,0.011502146270527614,-0.006210456831494839,0.026487090525825714,0.04098094928860255,-0.027356455994767735,-0.04131425779810475,1.0,-0.2910921437727877,-0.03582569184074675
X54,0.12076307399291139,0.047655426207858814,-0.07266461010461019,0.038699127071983905,0.0024400266466991323,0.02508974635311857,0.08105471126750524,0.008564511378790664,-0.01480042868879946,0.07004795947933996,0.04624530419749432,-0.09492160664767214,-0.0722246254455105,0.021968286386238517,-0.03459378231141538,-0.028490277608933617,0.027760819608604957,-0.01515907314769887,-0.017275969702287425,-0.007897030293457149,-0.010133217137571244,0.01818675405009579,-0.013094779893119187,-0.05718455535641914,0.06297690895687628,-0.015346043137675899,0.0011758360985664898,0.020253032660042417,,0.10379785971182985,-0.13306665135300827,-0.0677015842956294,-0.07022401421236654,0.029188426048921367,,0.058293086213701654,0.06015850140220636,0.046084353667262476,0.03920529267078491,-0.08471079139812247,-0.105480073330824,-0.08467282771321194,0.04792895650863322,0.018377668856316233,-0.003192485410971998,-0.012551491386147907,0.05056084226112509,0.006585826944871092,-0.03868461837043487,0.006719323201330887,-0.16477799593277243,-0.017816536057210643,-0.4897398394248874,-0.739614736056163,-0.2910921437727877,1.0,0.07963979947972982
X55,0.15890532174432798,0.24820924008510403,-0.0034758973869901135,0.36322396905087695,0.2334831328144489,0.15399808564998418,0.20535551491516352,0.06053170493539989,-0.14228658045740733,0.10150671452697498,0.07629718240905495,-0.018061905915574862,-0.018071705328581635,-0.10639427856085713,-0.08159881288522274,-0.04795747138957385,-0.03619780257756237,-0.08159881288522271,-0.0285372087049523,0.07220873490293887,-0.0071242511496287875,0.1154271292698103,0.13963696654690583,-0.12752685015645487,0.21840819832321776,-0.03619780257756247,0.17561741895884098,-0.042734152197694865,,0.4018100108400644,-0.04829981861142893,-0.30309024108537513,-0.057201659952586796,-0.05961758636611262,,-0.030676212687290382,0.2490233662422269,-0.09108007277825135,-0.10963050371316568,-0.12801714178996576,-0.13634129482245438,-0.040490705363728556,0.1640784783630612,0.009989662269842893,0.038308289001691004,0.03220630926043344,-0.056464545705058204,-0.14772310124680027,-0.11121921947797951,-0.22571915497227515,-0.11089361248432598,0.17579677679165207,-0.03197099713007076,-0.050442907789979334,-0.03582569184074675,0.07963979947972981,1.0
